household_size,has_ac,season_hot,season_rainy,weekend_ratio,energy_consumption_kwh
4,1,1,0,0.3,13.6
6,0,0,1,0.25806451612903225,14.6
6,1,1,0,0.3225806451612903,20.0
4,0,0,0,0.25806451612903225,10.6
6,0,0,0,0.25806451612903225,13.4
5,1,0,1,0.26666666666666666,17.3
2,1,0,0,0.3333333333333333,9.0
2,0,1,0,0.2903225806451613,7.7
2,1,0,0,0.2857142857142857,6.1
5,0,1,0,0.2903225806451613,13.9
1,1,1,0,0.26666666666666666,4.3
5,0,1,0,0.3225806451612903,9.1
6,0,0,0,0.2857142857142857,16.9
2,1,0,0,0.3333333333333333,5.3
2,0,0,1,0.26666666666666666,7.7
5,1,1,0,0.3225806451612903,16.8
4,0,0,0,0.25806451612903225,9.8
6,1,0,1,0.25806451612903225,18.9
4,0,1,0,0.3225806451612903,10.3
4,1,1,0,0.2903225806451613,16.2
4,0,0,0,0.25806451612903225,6.7
4,1,1,0,0.2903225806451613,14.5
6,1,0,0,0.25806451612903225,20.0
4,0,0,1,0.3225806451612903,8.7
2,0,1,0,0.3,6.2
3,0,0,1,0.25806451612903225,7.8
5,1,0,0,0.25806451612903225,20.0
3,0,0,0,0.3333333333333333,7.1
4,0,0,0,0.2857142857142857,8.2
6,1,0,1,0.25806451612903225,20.0
1,0,1,0,0.3225806451612903,4.2
1,0,1,0,0.2903225806451613,0.9
5,1,0,1,0.3225806451612903,18.4
4,0,0,1,0.25806451612903225,10.1
2,0,0,0,0.3333333333333333,3.7
6,1,1,0,0.2903225806451613,20.0
1,1,0,1,0.25806451612903225,4.5
3,0,0,0,0.25806451612903225,5.6
3,1,0,1,0.25806451612903225,11.0
5,1,0,0,0.25806451612903225,17.2
5,0,1,0,0.3,11.4
1,0,1,0,0.2903225806451613,3.6
2,0,0,0,0.25806451612903225,2.5
6,1,1,0,0.3225806451612903,20.0
1,1,0,0,0.25806451612903225,2.8
2,1,1,0,0.26666666666666666,7.7
3,1,0,0,0.25806451612903225,11.7
6,1,1,0,0.26666666666666666,20.0
6,0,0,1,0.25806451612903225,14.9
2,1,0,1,0.25806451612903225,7.4
2,1,0,1,0.26666666666666666,10.6
3,0,0,0,0.25806451612903225,6.4
1,1,0,1,0.26666666666666666,4.2
1,1,1,0,0.26666666666666666,4.5
5,0,0,0,0.3333333333333333,10.9
4,0,0,0,0.25806451612903225,10.6
6,1,1,0,0.3,20.0
6,1,1,0,0.2903225806451613,20.0
5,0,0,0,0.2857142857142857,13.8
5,1,0,1,0.25806451612903225,19.0
1,0,0,0,0.2857142857142857,3.4
5,0,0,0,0.25806451612903225,10.5
4,0,1,0,0.3,11.6
1,1,1,0,0.26666666666666666,4.4
5,1,1,0,0.3,18.6
2,1,0,0,0.25806451612903225,7.9
4,0,0,0,0.25806451612903225,10.3
4,0,1,0,0.3225806451612903,8.2
1,0,0,0,0.2857142857142857,2.4
5,1,1,0,0.3,18.7
3,1,0,1,0.26666666666666666,8.6
1,0,1,0,0.2903225806451613,4.3
4,1,0,1,0.3225806451612903,15.2
6,0,0,0,0.2857142857142857,15.9
6,1,1,0,0.3,20.0
1,0,0,1,0.25806451612903225,3.0
6,0,0,0,0.25806451612903225,15.0
4,1,0,0,0.25806451612903225,15.9
3,0,0,0,0.3333333333333333,9.1
4,1,0,0,0.25806451612903225,12.5
2,0,0,1,0.26666666666666666,3.0
5,0,0,0,0.25806451612903225,13.7
3,0,0,0,0.2857142857142857,9.4
3,1,0,0,0.25806451612903225,12.6
4,0,0,1,0.25806451612903225,10.2
2,0,0,0,0.25806451612903225,4.4
5,0,0,1,0.25806451612903225,12.4
3,1,1,0,0.3,9.7
6,1,0,0,0.25806451612903225,20.0
3,0,0,1,0.25806451612903225,5.4
2,0,0,0,0.25806451612903225,4.9
2,1,0,0,0.2857142857142857,10.4
4,0,1,0,0.3,8.6
4,0,1,0,0.2903225806451613,9.4
3,1,0,1,0.25806451612903225,12.8
5,0,0,1,0.3225806451612903,11.9
2,1,0,0,0.2857142857142857,6.7
2,1,0,0,0.25806451612903225,8.7
2,0,1,0,0.3225806451612903,5.4
4,0,0,1,0.25806451612903225,12.2
6,0,0,1,0.3225806451612903,12.7
5,1,0,0,0.2857142857142857,18.5
3,1,0,1,0.26666666666666666,13.7
3,1,0,0,0.2857142857142857,9.8
1,0,0,0,0.3333333333333333,4.3
3,0,1,0,0.3,5.2
3,0,0,1,0.25806451612903225,9.2
6,1,0,0,0.3333333333333333,20.0
3,0,0,0,0.25806451612903225,5.0
6,1,0,0,0.25806451612903225,20.0
3,0,1,0,0.3225806451612903,6.0
2,0,0,1,0.26666666666666666,3.4
4,0,1,0,0.3225806451612903,10.4
4,0,1,0,0.2903225806451613,10.0
5,0,1,0,0.26666666666666666,10.7
4,1,0,1,0.26666666666666666,18.1
6,0,0,1,0.3225806451612903,12.3
3,0,0,1,0.3225806451612903,5.3
2,1,0,1,0.26666666666666666,9.0
4,1,0,1,0.25806451612903225,12.4
3,1,0,0,0.3333333333333333,11.8
6,0,0,1,0.25806451612903225,14.3
3,0,0,1,0.3225806451612903,5.8
4,1,0,1,0.25806451612903225,11.4
1,1,0,1,0.25806451612903225,5.8
5,0,1,0,0.3225806451612903,10.8
4,1,0,1,0.26666666666666666,12.7
2,1,0,1,0.25806451612903225,3.4
4,1,1,0,0.2903225806451613,15.4
1,1,0,0,0.3333333333333333,3.8
4,1,0,0,0.3333333333333333,16.6
5,1,1,0,0.2903225806451613,13.7
3,1,0,1,0.25806451612903225,11.6
3,1,1,0,0.26666666666666666,11.7
3,1,0,1,0.25806451612903225,10.6
2,0,0,1,0.25806451612903225,2.5
4,1,0,0,0.25806451612903225,14.9
6,1,0,0,0.2857142857142857,20.0
5,1,0,0,0.25806451612903225,19.2
4,1,1,0,0.3225806451612903,15.2
1,0,0,0,0.3333333333333333,2.1
6,1,0,1,0.3225806451612903,20.0
4,1,1,0,0.3225806451612903,15.0
1,0,0,1,0.25806451612903225,2.2
4,1,1,0,0.3,13.7
6,1,0,1,0.25806451612903225,20.0
6,1,0,1,0.3225806451612903,19.7
3,0,0,0,0.2857142857142857,4.7
5,1,0,1,0.3225806451612903,17.6
5,0,1,0,0.26666666666666666,14.4
6,1,0,0,0.2857142857142857,20.0
2,0,0,0,0.25806451612903225,3.2
2,0,1,0,0.26666666666666666,7.4
4,1,0,1,0.25806451612903225,13.3
1,1,1,0,0.3225806451612903,4.5
1,0,0,0,0.2857142857142857,0.5
4,1,0,0,0.2857142857142857,15.1
5,0,0,1,0.25806451612903225,9.8
3,0,0,0,0.25806451612903225,5.4
5,1,0,0,0.2857142857142857,15.7
2,0,0,0,0.3333333333333333,6.5
2,1,0,1,0.26666666666666666,6.2
4,1,0,0,0.25806451612903225,15.5
4,1,0,1,0.3225806451612903,15.1
5,0,1,0,0.3,14.3
2,1,1,0,0.3,5.9
1,0,0,0,0.3333333333333333,5.7
2,0,1,0,0.3225806451612903,6.4
6,0,0,0,0.25806451612903225,15.5
1,0,0,1,0.25806451612903225,2.5
4,1,0,0,0.2857142857142857,15.0
2,1,0,1,0.26666666666666666,8.5
1,0,0,0,0.25806451612903225,4.4
3,0,0,1,0.26666666666666666,7.7
3,1,0,0,0.25806451612903225,13.8
5,0,0,1,0.3225806451612903,13.2
3,1,1,0,0.26666666666666666,12.4
2,0,0,1,0.3225806451612903,5.0
5,1,1,0,0.26666666666666666,18.6
4,1,0,0,0.3333333333333333,15.8
2,1,0,1,0.3225806451612903,6.6
3,1,0,0,0.2857142857142857,9.5
3,1,0,0,0.3333333333333333,12.5
1,0,0,0,0.3333333333333333,0.5
4,1,0,1,0.26666666666666666,13.6
5,1,1,0,0.3225806451612903,18.0
6,0,1,0,0.3225806451612903,15.4
3,0,0,0,0.3333333333333333,7.8
4,1,1,0,0.3,15.4
4,0,0,0,0.2857142857142857,10.5
3,1,1,0,0.3,13.9
1,1,0,1,0.25806451612903225,5.6
1,0,1,0,0.3,0.7
3,0,0,0,0.3333333333333333,6.7
5,0,0,0,0.3333333333333333,12.7
4,1,0,1,0.25806451612903225,12.8
6,0,0,1,0.3225806451612903,12.3
3,1,0,1,0.25806451612903225,10.9
4,1,0,0,0.25806451612903225,12.0
1,0,0,1,0.26666666666666666,2.8
4,0,1,0,0.26666666666666666,11.5
6,0,0,1,0.25806451612903225,16.9
1,1,0,0,0.25806451612903225,4.6
1,0,1,0,0.3225806451612903,2.6
1,1,0,1,0.25806451612903225,4.9
6,0,1,0,0.3225806451612903,15.3
6,0,0,0,0.25806451612903225,14.2
3,1,0,0,0.25806451612903225,11.9
1,0,0,1,0.3225806451612903,2.1
6,1,0,1,0.3225806451612903,20.0
6,1,0,1,0.25806451612903225,20.0
4,0,0,1,0.25806451612903225,9.7
5,1,0,0,0.25806451612903225,16.7
2,1,1,0,0.3,7.5
5,0,0,1,0.25806451612903225,14.3
5,0,1,0,0.2903225806451613,10.8
3,0,1,0,0.2903225806451613,5.8
4,1,0,0,0.2857142857142857,14.4
1,1,0,1,0.25806451612903225,5.1
4,0,0,1,0.26666666666666666,9.3
2,0,1,0,0.3225806451612903,5.0
2,1,1,0,0.3,8.9
2,0,0,0,0.2857142857142857,4.1
3,1,0,1,0.25806451612903225,11.1
5,0,0,1,0.3225806451612903,12.3
4,0,0,1,0.26666666666666666,10.4
3,1,1,0,0.3,9.7
5,1,1,0,0.3,17.7
1,0,0,1,0.25806451612903225,1.7
3,0,0,1,0.26666666666666666,8.5
2,0,0,1,0.3225806451612903,6.8
4,0,0,0,0.3333333333333333,8.8
1,0,1,0,0.3,3.1
5,1,0,0,0.25806451612903225,15.9
5,0,0,1,0.3225806451612903,11.7
4,0,1,0,0.2903225806451613,9.7
5,1,0,0,0.25806451612903225,19.0
5,0,0,0,0.2857142857142857,11.3
1,1,0,0,0.25806451612903225,4.8
1,0,0,0,0.3333333333333333,0.5
3,1,1,0,0.26666666666666666,12.2
6,0,1,0,0.3225806451612903,11.4
1,0,0,1,0.3225806451612903,0.5
1,1,0,0,0.25806451612903225,4.9
2,0,0,0,0.3333333333333333,7.1
6,1,1,0,0.26666666666666666,19.6
5,1,1,0,0.2903225806451613,17.0
5,1,0,0,0.2857142857142857,20.0
4,1,1,0,0.2903225806451613,15.4
3,1,1,0,0.3225806451612903,10.2
3,1,0,1,0.26666666666666666,12.6
2,0,1,0,0.3225806451612903,3.6
6,1,1,0,0.3225806451612903,20.0
3,1,1,0,0.3225806451612903,9.2
6,0,0,1,0.25806451612903225,15.8
1,0,0,0,0.25806451612903225,1.1
1,1,0,0,0.2857142857142857,4.0
2,0,0,0,0.25806451612903225,3.8
2,1,0,0,0.3333333333333333,9.4
5,0,0,1,0.25806451612903225,14.1
4,0,1,0,0.26666666666666666,9.5
2,1,0,1,0.26666666666666666,9.1
6,1,0,0,0.25806451612903225,20.0
5,0,0,0,0.25806451612903225,14.4
4,1,1,0,0.3225806451612903,12.2
4,0,0,1,0.25806451612903225,10.4
3,0,1,0,0.26666666666666666,5.8
2,1,0,0,0.2857142857142857,7.7
3,0,0,0,0.2857142857142857,7.1
6,0,0,1,0.25806451612903225,14.9
5,0,0,1,0.26666666666666666,11.1
1,0,0,1,0.3225806451612903,4.5
3,0,0,0,0.3333333333333333,6.7
5,1,0,1,0.3225806451612903,19.4
4,1,1,0,0.3,16.1
3,0,0,0,0.25806451612903225,5.8
1,1,0,0,0.25806451612903225,5.7
4,1,0,0,0.2857142857142857,13.3
5,0,0,1,0.25806451612903225,11.2
2,0,0,0,0.25806451612903225,4.7
6,1,0,1,0.3225806451612903,20.0
1,1,0,1,0.3225806451612903,2.0
5,1,0,0,0.25806451612903225,19.9
2,0,1,0,0.3225806451612903,4.1
5,1,1,0,0.2903225806451613,18.2
2,0,0,1,0.25806451612903225,5.3
4,1,0,0,0.3333333333333333,13.9
2,1,1,0,0.26666666666666666,9.1
2,1,0,0,0.2857142857142857,8.3
1,0,0,0,0.3333333333333333,2.0
1,0,0,1,0.25806451612903225,2.3
3,0,1,0,0.3225806451612903,11.9
3,0,1,0,0.3225806451612903,5.5
3,0,0,1,0.26666666666666666,8.1
4,1,0,0,0.2857142857142857,13.9
1,1,0,1,0.26666666666666666,4.1
1,1,1,0,0.26666666666666666,5.7
5,1,1,0,0.26666666666666666,18.3
3,0,0,0,0.3333333333333333,4.1
2,1,0,1,0.25806451612903225,5.4
4,0,0,1,0.25806451612903225,12.5
1,1,0,1,0.3225806451612903,2.4
5,0,1,0,0.2903225806451613,12.7
3,0,0,0,0.3333333333333333,6.8
4,0,0,0,0.25806451612903225,10.9
2,0,0,0,0.2857142857142857,7.1
3,0,0,0,0.3333333333333333,10.3
3,1,0,0,0.3333333333333333,10.2
4,0,0,1,0.26666666666666666,9.4
6,0,0,1,0.25806451612903225,15.5
3,0,1,0,0.3225806451612903,6.0
4,1,0,0,0.25806451612903225,12.0
2,0,0,1,0.25806451612903225,3.7
6,0,0,0,0.25806451612903225,14.5
6,1,0,0,0.2857142857142857,19.2
4,0,0,0,0.25806451612903225,9.9
2,1,0,0,0.25806451612903225,11.3
5,1,1,0,0.3225806451612903,17.5
1,0,0,0,0.25806451612903225,2.9
1,0,0,0,0.25806451612903225,1.6
1,0,1,0,0.26666666666666666,3.5
3,1,1,0,0.3,11.8
6,1,1,0,0.3225806451612903,20.0
1,0,0,1,0.25806451612903225,2.4
3,0,1,0,0.3225806451612903,7.4
1,0,1,0,0.3,6.5
6,1,0,0,0.25806451612903225,20.0
6,1,1,0,0.2903225806451613,20.0
1,0,1,0,0.3225806451612903,0.6
4,0,1,0,0.3,11.3
6,1,0,1,0.26666666666666666,20.0
3,1,0,0,0.3333333333333333,9.4
2,0,0,0,0.3333333333333333,5.4
2,1,0,0,0.25806451612903225,7.0
5,0,0,0,0.2857142857142857,12.8
1,0,0,0,0.25806451612903225,1.5
5,0,0,0,0.25806451612903225,9.4
1,1,0,0,0.2857142857142857,2.7
2,1,1,0,0.3225806451612903,7.6
2,0,0,0,0.25806451612903225,3.6
2,0,0,0,0.25806451612903225,5.3
2,1,0,0,0.2857142857142857,7.0
5,1,1,0,0.26666666666666666,17.1
6,0,0,0,0.2857142857142857,14.0
2,1,0,1,0.3225806451612903,5.0
2,1,0,1,0.3225806451612903,6.3
5,0,0,0,0.25806451612903225,12.7
3,1,0,1,0.26666666666666666,10.1
5,1,0,0,0.25806451612903225,18.4
2,1,0,1,0.25806451612903225,8.2
6,1,0,1,0.25806451612903225,20.0
2,0,0,1,0.25806451612903225,6.3
2,0,1,0,0.2903225806451613,2.8
1,1,0,0,0.25806451612903225,5.9
5,0,1,0,0.3,13.1
5,1,0,1,0.25806451612903225,18.5
6,0,0,0,0.25806451612903225,18.3
3,1,0,1,0.25806451612903225,11.5
1,1,0,1,0.3225806451612903,3.1
2,0,1,0,0.2903225806451613,3.2
1,0,0,0,0.25806451612903225,3.1
3,0,0,1,0.26666666666666666,9.0
6,1,0,0,0.3333333333333333,20.0
2,1,0,1,0.26666666666666666,8.9
6,1,1,0,0.2903225806451613,20.0
1,1,0,0,0.25806451612903225,3.6
5,1,1,0,0.3225806451612903,17.8
2,0,0,1,0.25806451612903225,4.6
2,1,1,0,0.2903225806451613,7.9
3,1,1,0,0.2903225806451613,12.3
4,1,0,0,0.3333333333333333,13.4
1,1,0,0,0.3333333333333333,2.8
6,1,0,1,0.26666666666666666,20.0
2,1,0,0,0.25806451612903225,8.7
4,0,0,1,0.25806451612903225,9.2
2,0,0,0,0.3333333333333333,5.7
4,1,1,0,0.2903225806451613,16.5
4,1,0,1,0.3225806451612903,17.0
6,0,0,1,0.3225806451612903,12.9
3,0,0,1,0.25806451612903225,6.4
6,1,1,0,0.3,20.0
3,0,0,0,0.2857142857142857,8.1
6,1,1,0,0.3225806451612903,20.0
6,0,0,1,0.25806451612903225,16.9
3,1,0,0,0.3333333333333333,8.7
6,0,1,0,0.2903225806451613,11.8
6,0,0,1,0.25806451612903225,18.4
4,0,1,0,0.3,10.9
6,0,0,0,0.25806451612903225,15.0
6,1,1,0,0.2903225806451613,20.0
4,1,1,0,0.26666666666666666,14.2
4,1,1,0,0.3225806451612903,15.6
4,0,0,1,0.3225806451612903,8.5
6,1,0,1,0.26666666666666666,19.7
2,0,1,0,0.2903225806451613,5.1
3,1,0,0,0.25806451612903225,11.2
5,0,0,1,0.25806451612903225,14.4
4,1,0,1,0.25806451612903225,13.3
2,1,1,0,0.26666666666666666,6.6
4,1,1,0,0.3225806451612903,15.2
6,1,0,0,0.25806451612903225,20.0
2,1,1,0,0.2903225806451613,8.5
6,1,0,0,0.25806451612903225,19.0
2,0,0,1,0.26666666666666666,4.0
2,1,1,0,0.3225806451612903,5.8
2,1,0,0,0.25806451612903225,9.2
6,0,1,0,0.3225806451612903,14.6
2,1,0,1,0.26666666666666666,8.9
5,1,0,1,0.25806451612903225,16.7
1,1,1,0,0.3,4.9
1,0,1,0,0.2903225806451613,1.4
6,0,0,0,0.25806451612903225,15.9
3,0,0,1,0.26666666666666666,8.6
5,1,0,0,0.25806451612903225,19.7
4,1,1,0,0.3225806451612903,16.7
5,0,0,0,0.3333333333333333,14.1
2,1,0,0,0.3333333333333333,6.2
3,1,1,0,0.3225806451612903,8.8
2,0,0,1,0.25806451612903225,5.3
2,0,0,1,0.25806451612903225,3.9
2,0,0,1,0.3225806451612903,4.0
1,0,0,0,0.25806451612903225,3.2
6,1,0,1,0.26666666666666666,20.0
5,0,1,0,0.2903225806451613,15.3
4,0,1,0,0.2903225806451613,8.8
3,1,0,1,0.25806451612903225,10.7
5,0,1,0,0.3225806451612903,12.3
5,0,0,0,0.3333333333333333,11.8
6,0,1,0,0.26666666666666666,15.8
5,0,0,0,0.3333333333333333,13.7
2,1,0,1,0.25806451612903225,6.4
4,1,1,0,0.2903225806451613,13.9
3,0,0,1,0.25806451612903225,5.0
1,0,0,0,0.25806451612903225,4.3
6,1,1,0,0.3225806451612903,20.0
2,0,0,1,0.25806451612903225,4.4
5,1,1,0,0.3,18.1
3,0,1,0,0.26666666666666666,6.3
1,1,1,0,0.3225806451612903,7.1
1,0,0,0,0.25806451612903225,2.5
3,0,1,0,0.3225806451612903,6.7
6,0,0,0,0.25806451612903225,14.9
4,1,0,0,0.2857142857142857,14.5
5,0,0,0,0.3333333333333333,13.3
4,0,1,0,0.3225806451612903,8.5
5,0,0,1,0.25806451612903225,12.7
2,1,1,0,0.2903225806451613,6.7
4,0,0,0,0.25806451612903225,9.5
6,0,1,0,0.26666666666666666,17.5
4,1,0,0,0.25806451612903225,14.8
6,0,0,1,0.25806451612903225,13.0
3,1,0,1,0.26666666666666666,9.8
6,0,1,0,0.2903225806451613,15.2
1,0,1,0,0.3,2.9
2,0,1,0,0.26666666666666666,5.2
4,0,1,0,0.26666666666666666,8.5
4,0,0,0,0.2857142857142857,9.3
2,0,0,1,0.25806451612903225,5.5
5,0,0,1,0.26666666666666666,12.4
2,1,0,0,0.2857142857142857,7.8
1,0,0,1,0.3225806451612903,3.6
1,1,0,1,0.25806451612903225,5.3
6,1,1,0,0.3,20.0
4,0,1,0,0.2903225806451613,12.9
6,1,0,1,0.25806451612903225,19.2
1,0,0,0,0.3333333333333333,3.0
2,0,1,0,0.3225806451612903,5.4
3,1,0,1,0.25806451612903225,11.6
5,1,0,1,0.25806451612903225,17.5
1,0,0,0,0.25806451612903225,3.2
1,0,0,1,0.3225806451612903,2.9
3,1,0,0,0.25806451612903225,11.8
3,0,0,1,0.26666666666666666,6.8
1,0,1,0,0.2903225806451613,1.4
2,1,0,0,0.3333333333333333,8.3
1,1,0,0,0.25806451612903225,6.7
5,1,0,0,0.25806451612903225,16.2
2,0,1,0,0.26666666666666666,5.9
2,1,1,0,0.3,5.2
2,1,0,1,0.25806451612903225,5.6
4,1,1,0,0.3,14.6
3,1,1,0,0.3,10.9
2,1,1,0,0.2903225806451613,10.6
1,0,1,0,0.26666666666666666,1.0
4,0,0,0,0.25806451612903225,9.0
1,0,0,0,0.25806451612903225,2.0
1,0,0,0,0.25806451612903225,2.0
3,1,0,0,0.3333333333333333,11.4
3,1,0,0,0.25806451612903225,8.7
5,1,1,0,0.3225806451612903,18.6
4,1,0,1,0.25806451612903225,12.5
1,0,0,0,0.3333333333333333,2.2
4,0,1,0,0.2903225806451613,10.7
2,1,0,0,0.2857142857142857,8.1
5,1,1,0,0.3225806451612903,18.3
6,1,1,0,0.26666666666666666,20.0
2,1,1,0,0.3,7.4
5,1,0,1,0.25806451612903225,16.6
2,0,0,0,0.25806451612903225,4.3
3,0,0,1,0.25806451612903225,9.5
5,0,0,1,0.26666666666666666,11.1
4,1,0,1,0.26666666666666666,14.9
6,1,1,0,0.2903225806451613,19.3
4,1,1,0,0.2903225806451613,15.0
2,1,0,0,0.3333333333333333,8.1
5,1,0,0,0.3333333333333333,17.5
5,0,0,0,0.25806451612903225,15.2
3,0,0,1,0.25806451612903225,7.0
6,1,0,1,0.25806451612903225,20.0
6,1,1,0,0.26666666666666666,20.0
3,0,0,1,0.25806451612903225,7.2
2,0,0,0,0.3333333333333333,3.9
2,1,1,0,0.26666666666666666,5.6
4,1,0,0,0.25806451612903225,16.7
2,1,1,0,0.3,6.6
6,0,0,1,0.25806451612903225,15.1
5,0,0,0,0.2857142857142857,12.1
5,1,1,0,0.3225806451612903,20.0
4,0,1,0,0.3,10.3
5,0,0,0,0.25806451612903225,13.2
6,0,1,0,0.26666666666666666,13.9
4,1,1,0,0.26666666666666666,14.2
4,0,0,1,0.25806451612903225,10.6
5,1,0,0,0.25806451612903225,18.9
3,0,0,1,0.3225806451612903,7.5
1,0,0,1,0.3225806451612903,4.4
2,1,1,0,0.3225806451612903,7.2
2,0,1,0,0.26666666666666666,5.4
1,0,1,0,0.26666666666666666,1.7
4,1,0,1,0.25806451612903225,15.7
5,1,1,0,0.26666666666666666,17.0
2,0,0,1,0.26666666666666666,5.9
5,1,0,0,0.25806451612903225,18.2
2,0,1,0,0.2903225806451613,2.3
2,0,0,1,0.25806451612903225,7.0
3,0,0,1,0.25806451612903225,8.4
1,0,1,0,0.3225806451612903,2.9
6,1,0,0,0.2857142857142857,20.0
4,0,1,0,0.26666666666666666,8.4
3,1,0,0,0.25806451612903225,10.4
3,1,0,0,0.25806451612903225,8.9
4,1,0,0,0.25806451612903225,12.4
2,0,0,0,0.2857142857142857,4.7
4,0,1,0,0.3,8.5
4,0,0,0,0.2857142857142857,9.4
2,1,0,1,0.26666666666666666,8.4
4,1,1,0,0.2903225806451613,15.6
4,0,0,0,0.25806451612903225,8.2
6,1,1,0,0.3,20.0
4,0,0,0,0.3333333333333333,9.9
4,0,0,1,0.26666666666666666,6.7
6,1,0,1,0.25806451612903225,20.0
6,0,1,0,0.26666666666666666,13.7
4,1,0,1,0.26666666666666666,14.1
1,0,0,0,0.25806451612903225,1.1
3,0,1,0,0.2903225806451613,4.1
3,1,0,1,0.25806451612903225,12.0
2,0,1,0,0.3,3.7
5,1,0,0,0.3333333333333333,17.5
6,0,0,1,0.25806451612903225,15.7
4,1,0,0,0.2857142857142857,12.7
2,0,0,1,0.26666666666666666,4.8
6,1,0,1,0.25806451612903225,20.0
4,0,0,1,0.26666666666666666,10.8
1,1,0,0,0.25806451612903225,5.1
1,0,0,1,0.25806451612903225,3.3
6,1,1,0,0.3225806451612903,20.0
2,1,0,1,0.25806451612903225,8.3
4,1,0,0,0.25806451612903225,12.7
5,1,0,1,0.3225806451612903,18.5
6,1,1,0,0.26666666666666666,20.0
4,1,1,0,0.26666666666666666,10.7
1,0,0,1,0.26666666666666666,2.6
5,0,0,0,0.2857142857142857,8.7
1,1,0,0,0.25806451612903225,2.6
4,1,1,0,0.3225806451612903,10.9
4,1,0,1,0.25806451612903225,13.9
6,1,0,1,0.3225806451612903,18.4
4,0,0,1,0.26666666666666666,11.7
3,0,1,0,0.26666666666666666,6.2
6,1,0,0,0.2857142857142857,18.3
6,0,0,1,0.25806451612903225,17.6
3,0,0,0,0.3333333333333333,6.0
4,1,0,1,0.26666666666666666,14.3
6,0,1,0,0.26666666666666666,16.6
6,0,1,0,0.3,16.7
3,1,1,0,0.26666666666666666,12.2
4,1,1,0,0.3,12.4
4,1,0,0,0.25806451612903225,14.6
2,0,0,1,0.3225806451612903,3.7
6,0,0,1,0.25806451612903225,13.4
4,1,0,1,0.26666666666666666,17.2
1,0,1,0,0.26666666666666666,3.0
2,1,0,1,0.3225806451612903,7.1
3,1,0,1,0.3225806451612903,12.8
6,1,0,0,0.3333333333333333,20.0
4,1,0,1,0.26666666666666666,16.2
5,0,0,0,0.3333333333333333,11.2
4,1,0,0,0.2857142857142857,14.2
5,0,0,1,0.26666666666666666,15.0
1,1,0,1,0.25806451612903225,3.1
4,1,0,0,0.2857142857142857,13.4
3,0,0,0,0.25806451612903225,8.3
2,1,1,0,0.2903225806451613,8.9
4,0,1,0,0.3225806451612903,10.1
2,0,1,0,0.26666666666666666,4.8
1,1,0,0,0.2857142857142857,3.5
6,1,0,1,0.25806451612903225,19.5
3,1,0,1,0.26666666666666666,8.8
2,1,0,0,0.2857142857142857,7.4
1,0,1,0,0.3,3.1
5,1,0,0,0.2857142857142857,17.6
5,1,0,1,0.26666666666666666,17.5
5,0,0,0,0.3333333333333333,13.1
4,1,0,1,0.25806451612903225,11.2
2,0,0,1,0.25806451612903225,7.4
5,1,0,1,0.26666666666666666,19.1
6,1,0,0,0.25806451612903225,19.3
5,0,1,0,0.2903225806451613,10.9
5,1,1,0,0.2903225806451613,15.9
2,1,0,0,0.3333333333333333,7.6
5,1,1,0,0.3,17.1
6,1,1,0,0.3,20.0
2,1,0,1,0.25806451612903225,5.0
4,0,1,0,0.3,9.5
3,0,0,0,0.25806451612903225,6.3
5,0,1,0,0.2903225806451613,14.2
5,0,0,1,0.25806451612903225,10.0
2,0,0,1,0.3225806451612903,5.0
3,1,1,0,0.3225806451612903,9.4
4,0,0,1,0.25806451612903225,9.9
1,1,0,1,0.3225806451612903,5.3
3,1,1,0,0.26666666666666666,10.9
5,0,0,1,0.25806451612903225,10.7
6,1,0,1,0.26666666666666666,20.0
6,0,0,1,0.3225806451612903,16.6
2,1,0,0,0.25806451612903225,6.8
3,1,0,1,0.3225806451612903,10.3
5,0,1,0,0.3225806451612903,13.0
6,0,0,1,0.26666666666666666,15.2
6,0,0,0,0.25806451612903225,16.8
1,0,0,0,0.25806451612903225,0.5
3,0,0,0,0.3333333333333333,6.0
5,0,0,0,0.3333333333333333,12.1
2,0,0,1,0.3225806451612903,2.9
5,1,0,1,0.26666666666666666,17.5
5,0,0,0,0.25806451612903225,10.1
2,0,0,0,0.25806451612903225,7.1
4,1,0,1,0.25806451612903225,12.9
4,1,0,0,0.25806451612903225,16.1
1,0,0,1,0.25806451612903225,2.1
4,0,0,0,0.3333333333333333,10.3
5,1,0,0,0.2857142857142857,17.8
2,0,0,0,0.25806451612903225,6.7
3,0,0,0,0.25806451612903225,5.3
6,0,0,0,0.3333333333333333,16.1
1,0,1,0,0.26666666666666666,3.5
2,0,0,0,0.25806451612903225,4.0
1,0,0,0,0.3333333333333333,6.3
2,0,0,0,0.3333333333333333,5.0
6,0,1,0,0.26666666666666666,9.8
1,1,0,1,0.26666666666666666,2.7
1,1,0,1,0.26666666666666666,6.0
5,1,0,0,0.25806451612903225,17.6
6,1,0,1,0.25806451612903225,20.0
1,1,0,1,0.26666666666666666,1.7
3,0,1,0,0.2903225806451613,9.2
1,0,1,0,0.3,2.7
1,1,1,0,0.3225806451612903,6.8
6,1,1,0,0.2903225806451613,20.0
4,0,1,0,0.2903225806451613,6.0
3,1,0,1,0.3225806451612903,10.1
4,1,1,0,0.3225806451612903,12.1
4,0,0,1,0.26666666666666666,8.9
4,1,0,0,0.3333333333333333,12.3
4,1,1,0,0.26666666666666666,11.2
